Antigüedad,Calificacion,Empresa,Pais,CodigoCliente,PuntajeOriginal,Puesto,Tema,Dispositivo
7,baja,Grande,Chile,10014782,3,Administracion,confiabilidad,Tableta
11,alta,Grande,Chile,10014783,8,Administracion,caracteristicas,PC
17,baja,Grande,Chile,10014803,2,Sistemas,servicios,Tableta
6,alta,Grande,Chile,10014807,10,Administracion,servicios,Movil
2,baja,Grande,Chile,10014808,5,Sistemas,servicios,Tableta
5,baja,Grande,Chile,10014810,5,Administracion,servicios,PC
14,baja,Grande,Chile,10014816,2,Administracion,velocidad,Tableta
15,alta,Grande,Chile,10014817,8,Administracion,seguridad,PC
,alta,Grande,Chile,10014821,10,Administracion,confiabilidad,Tableta
43,baja,Grande,Chile,10014832,1,Administracion,caracteristicas,Movil
,alta,Grande,Chile,10014834,10,Administracion,servicios,Tableta
28,baja,Grande,Chile,10014835,4,Administracion,velocidad,PC
9,baja,Grande,Chile,10014838,2,Administracion,servicios,Tableta
3,baja,Grande,Chile,10014840,5,Administracion,caracteristicas,Movil
26,baja,Grande,Chile,10014842,3,Administracion,precio,Tableta
28,baja,Grande,Chile,10014843,1,Administracion,confiabilidad,PC
14,baja,Grande,Chile,10014845,5,Administracion,navegacion,Tableta
13,baja,Grande,Chile,10014846,4,Administracion,confiabilidad,Movil
23,alta,Grande,Chile,10014860,10,Administracion,precio,Tableta
27,baja,Grande,Chile,10014861,2,Administracion,confiabilidad,PC
2,alta,Grande,Chile,10014862,6,Administracion,precio,Tableta
23,baja,Grande,Chile,10014864,3,Administracion,precio,Movil
11,alta,Grande,Chile,10014866,9,Administracion,caracteristicas,Tableta
1,alta,Grande,Chile,10014867,9,Administracion,confiabilidad,PC
16,alta,Grande,Chile,10014873,8,Administracion,caracteristicas,Tableta
24,alta,Grande,Chile,10014877,8,Administracion,precio,PC
24,alta,Grande,Chile,10014878,9,Administracion,servicios,Tableta
11,baja,Grande,Chile,10014881,3,Administracion,caracteristicas,Movil
6,baja,Grande,Chile,10014882,5,Sistemas,diseño,Tableta
16,alta,Grande,Chile,10014885,9,Administracion,otros,PC
29,baja,Grande,Chile,10014886,4,Administracion,confiabilidad,Tableta
25,baja,Grande,Chile,10014887,3,Administracion,seguridad,Movil
24,alta,Grande,Chile,10014894,8,Administracion,soporte,Tableta
13,alta,Grande,Chile,10014896,10,Administracion,caracteristicas,PC
40,baja,Grande,Chile,10014902,5,Sistemas,servicios,Tableta
10,alta,Grande,Chile,10014904,10,Administracion,confiabilidad,Movil
3,baja,Grande,Chile,10014905,2,Administracion,diseño,Tableta
5,alta,Grande,Chile,10014912,8,Administracion,precio,PC
19,baja,Grande,Chile,10014919,5,Administracion,confiabilidad,Tableta
19,baja,Grande,Chile,10014922,5,Administracion,caracteristicas,Movil
11,baja,Grande,Chile,10014927,4,Administracion,confiabilidad,Tableta
32,alta,Grande,Chile,10014928,10,Administracion,precio,PC
13,alta,Grande,Chile,10014931,10,Administracion,confiabilidad,Tableta
13,baja,Grande,Chile,10014933,2,Administracion,precio,PC
19,baja,Grande,Chile,10014935,5,Administracion,confiabilidad,Tableta
25,baja,Grande,Chile,10014941,1,Administracion,confiabilidad,Movil
12,alta,Grande,Chile,10014943,7,Administracion,caracteristicas,Tableta
23,baja,Grande,Chile,10014947,5,Administracion,precio,PC
26,alta,Grande,Chile,10014948,9,Administracion,otros,Tableta
26,alta,Grande,Chile,10014950,9,Administracion,confiabilidad,Movil
28,baja,Grande,Chile,10014951,2,Administracion,caracteristicas,Tableta
2,baja,Grande,Chile,10014953,5,Administracion,caracteristicas,PC
27,baja,Grande,Chile,10014965,2,Administracion,precio,Tableta
14,baja,Grande,Chile,10014966,3,Administracion,caracteristicas,Movil
2,baja,Grande,Chile,10014967,4,Administracion,navegacion,Tableta
14,alta,Grande,Chile,10014968,10,Administracion,precio,PC
13,baja,Grande,Chile,10014969,1,Administracion,otros,Tableta
25,alta,Grande,Chile,10014979,10,Administracion,caracteristicas,Movil
29,alta,Grande,Chile,10014980,7,Administracion,confiabilidad,Tableta
9,alta,Grande,Chile,10014981,10,Administracion,diseño,PC
8,alta,Grande,Chile,10014984,8,Administracion,servicios,Tableta
27,baja,Grande,Chile,10014994,4,Administracion,precio,PC
8,alta,Grande,Chile,10015005,6,Sistemas,otros,Tableta
16,baja,Grande,Chile,10015008,3,Administracion,caracteristicas,Movil
17,baja,Grande,Chile,10015009,3,Administracion,precio,Tableta
17,baja,Grande,Chile,10015023,1,Administracion,seguridad,PC
15,alta,Grande,Chile,10015026,10,Administracion,precio,Tableta
5,alta,Grande,Chile,10015027,10,Administracion,velocidad,Movil
5,alta,Grande,Chile,10015029,6,Sistemas,caracteristicas,Tableta
13,baja,Grande,Chile,10015031,3,Administracion,navegacion,PC
26,baja,Grande,Chile,10015032,1,Administracion,caracteristicas,Tableta
27,alta,Grande,Chile,10015037,7,Administracion,servicios,Movil
29,baja,Grande,Chile,10015041,1,Administracion,confiabilidad,Tableta
13,alta,Grande,Chile,10015042,10,Sistemas,soporte,PC
14,alta,Grande,Chile,10015050,7,Administracion,servicios,Tableta
,baja,Grande,Chile,10015052,2,Administracion,precio,Movil
27,alta,Grande,Chile,10015053,8,Administracion,caracteristicas,Tableta
9,baja,Grande,Chile,10015058,4,Administracion,servicios,PC
1,alta,Grande,Chile,10015059,8,Administracion,precio,Tableta
4,alta,Grande,Chile,10015060,8,Administracion,confiabilidad,PC
12,baja,Grande,Chile,10015066,3,Administracion,servicios,Tableta
8,alta,Grande,Chile,10015068,7,Administracion,precio,Movil
11,alta,Grande,Chile,10015069,7,Administracion,confiabilidad,Tableta
11,baja,Grande,Chile,10015070,5,Administracion,confiabilidad,PC
19,alta,Grande,Chile,10015073,10,Administracion,precio,Tableta
19,alta,Grande,Chile,10015077,8,Sistemas,caracteristicas,Movil
1,baja,Grande,Chile,10015079,3,Administracion,servicios,Tableta
3,baja,Grande,Chile,10015083,3,Administracion,precio,PC
11,baja,Grande,Chile,10015085,4,Administracion,precio,Tableta
11,alta,Grande,Chile,10015088,10,Administracion,caracteristicas,Movil
3,alta,Grande,Chile,10015089,10,Administracion,navegacion,Tableta
13,alta,Grande,Chile,10015092,9,Administracion,servicios,PC
12,baja,Grande,Chile,10015100,3,Administracion,precio,Tableta
14,baja,Grande,Chile,10015102,2,Administracion,precio,Movil
25,baja,Grande,Chile,10015103,2,Administracion,uso,Tableta
7,baja,Grande,Chile,10015107,2,Administracion,soporte,PC
16,baja,Grande,Chile,10015108,2,Administracion,servicios,Tableta
6,baja,Grande,Chile,10015111,3,Administracion,confiabilidad,PC
9,baja,Grande,Chile,10015113,3,Administracion,precio,Tableta
15,baja,Grande,Chile,10015114,5,Sistemas,velocidad,Movil
11,baja,Grande,Chile,10015118,3,Administracion,confiabilidad,Tableta
9,alta,Grande,Chile,10015119,10,Administracion,caracteristicas,PC
15,alta,Grande,Chile,10015121,8,Administracion,navegacion,Tableta
26,baja,Grande,Chile,10015130,3,Administracion,confiabilidad,Movil
15,alta,Grande,Chile,10015134,9,Administracion,caracteristicas,Tableta
17,alta,Grande,Chile,10015138,9,Administracion,servicios,PC
28,baja,Grande,Chile,10015141,4,Administracion,servicios,Tableta
14,baja,Grande,Chile,10015144,2,Administracion,diseño,Movil
8,alta,Grande,Chile,10015149,6,Sistemas,servicios,Tableta
7,baja,Grande,Chile,10015150,1,Administracion,seguridad,PC
6,alta,Grande,Chile,10015156,7,Administracion,precio,Tableta
26,baja,Grande,Chile,10015157,4,Administracion,precio,Movil
27,baja,Grande,Chile,10015161,1,Administracion,caracteristicas,Tableta
,alta,Grande,Chile,10015163,7,Administracion,confiabilidad,PC
18,baja,Grande,Chile,10015167,4,Administracion,servicios,Tableta
8,baja,Grande,Chile,10015169,5,Administracion,servicios,PC
0,baja,Grande,Chile,10015173,4,Administracion,servicios,Tableta
23,baja,Grande,Chile,10015175,4,Administracion,servicios,Movil
29,alta,Grande,Chile,10015176,8,Administracion,caracteristicas,Tableta
27,alta,Grande,Chile,10015178,7,Administracion,servicios,PC
6,baja,Grande,Chile,10015180,1,Administracion,precio,Tableta
27,baja,Grande,Chile,10015183,2,Administracion,velocidad,Movil
28,baja,Grande,Chile,10015184,5,Administracion,precio,Tableta
23,alta,Grande,Chile,10015186,6,Administracion,precio,PC
20,alta,Grande,Chile,10015188,10,Sistemas,caracteristicas,Tableta
29,baja,Grande,Chile,10015190,1,Administracion,confiabilidad,Movil
12,baja,Grande,Chile,10015192,4,Administracion,precio,Tableta
18,alta,Grande,Chile,10015193,6,Administracion,caracteristicas,PC
27,baja,Grande,Chile,10015194,3,Administracion,caracteristicas,Tableta
6,alta,Grande,Chile,10015195,10,Sistemas,caracteristicas,Movil
17,alta,Grande,Chile,10015198,10,Administracion,otros,Tableta
19,alta,Grande,Chile,10015202,6,Administracion,caracteristicas,PC
28,alta,Grande,Chile,10015204,9,Administracion,servicios,Tableta
3,alta,Grande,Chile,10015205,10,Administracion,precio,PC
6,baja,Grande,Chile,10015206,1,Administracion,diseño,Tableta
3,alta,Grande,Chile,10015210,8,Sistemas,confiabilidad,Movil
28,alta,Grande,Chile,10015213,9,Sistemas,servicios,Tableta
13,baja,Grande,Chile,10015216,5,Administracion,confiabilidad,PC
18,baja,Grande,Chile,10015223,2,Administracion,confiabilidad,Tableta
20,alta,Grande,Chile,10015224,7,Administracion,servicios,Movil
18,baja,Grande,Chile,10015225,5,Administracion,servicios,Tableta
13,alta,Grande,Chile,10015229,7,Administracion,confiabilidad,PC
12,alta,Grande,Chile,10015233,7,Administracion,precio,Tableta
9,baja,Grande,Chile,10015234,1,Administracion,caracteristicas,Movil
14,baja,Grande,Chile,10015239,3,Administracion,caracteristicas,Tableta
26,alta,Grande,Chile,10015242,6,Administracion,confiabilidad,PC
28,baja,Grande,Chile,10015243,5,Administracion,precio,Tableta
21,alta,Grande,Chile,10015246,10,Administracion,precio,Movil
4,baja,Grande,Chile,10015247,3,Administracion,seguridad,Tableta
9,alta,Grande,Chile,10015248,8,Administracion,confiabilidad,PC
27,baja,Grande,Chile,10015253,1,Administracion,confiabilidad,Tableta
16,alta,Grande,Chile,10015256,6,Administracion,caracteristicas,PC
10,alta,Grande,Chile,10015261,9,Sistemas,precio,Tableta
16,alta,Grande,Chile,10015262,6,Administracion,servicios,Movil
22,alta,Grande,Chile,10015265,10,Administracion,confiabilidad,Tableta
6,baja,Grande,Chile,10015269,5,Administracion,confiabilidad,PC
27,alta,Grande,Chile,10015270,7,Administracion,servicios,Tableta
8,alta,Grande,Chile,10015271,7,Administracion,precio,Movil
4,baja,Grande,Chile,10015274,3,Administracion,otros,Tableta
10,alta,Grande,Chile,10015276,6,Administracion,servicios,PC
14,alta,Grande,Chile,10015281,6,Administracion,confiabilidad,Tableta
2,baja,Grande,Chile,10015282,2,Administracion,diseño,Movil
28,baja,Grande,Chile,10015285,3,Administracion,soporte,Tableta
17,baja,Grande,Chile,10015286,1,Administracion,caracteristicas,PC
10,baja,Grande,Chile,10015292,2,Administracion,otros,Tableta
6,baja,Grande,Chile,10015298,3,Administracion,confiabilidad,Movil
22,alta,Grande,Chile,10015300,10,Sistemas,servicios,Tableta
4,baja,Grande,Chile,10015302,1,Administracion,precio,PC
3,baja,Grande,Chile,10015303,3,Administracion,precio,Tableta
5,baja,Grande,Chile,10015304,1,Administracion,confiabilidad,PC
12,alta,Grande,Chile,10015305,9,Administracion,confiabilidad,Tableta
25,baja,Grande,Chile,10015308,3,Administracion,diseño,Movil
28,alta,Grande,Chile,10015311,6,Administracion,confiabilidad,Tableta
28,baja,Grande,Chile,10015312,1,Administracion,diseño,PC
11,alta,Grande,Chile,10015313,6,Administracion,navegacion,Tableta
11,alta,Grande,Chile,10015317,10,Administracion,confiabilidad,Movil
26,baja,Grande,Chile,10015318,4,Administracion,diseño,Tableta
1,alta,Grande,Chile,10015322,6,Sistemas,caracteristicas,PC
7,alta,Grande,Chile,10015323,10,Administracion,servicios,Tableta
15,baja,Grande,Chile,10015325,4,Sistemas,precio,Movil
11,baja,Grande,Chile,10015330,3,Administracion,precio,Tableta
23,alta,Grande,Chile,10015332,8,Administracion,velocidad,PC
27,baja,Grande,Chile,10015336,2,Administracion,confiabilidad,Tableta
21,alta,Grande,Chile,10015340,6,Administracion,caracteristicas,Movil
12,baja,Grande,Chile,10015341,1,Administracion,confiabilidad,Tableta
6,alta,Grande,Chile,10015343,10,Administracion,precio,PC
11,baja,Grande,Chile,10015348,4,Administracion,velocidad,Tableta
9,alta,Grande,Chile,10015363,6,Administracion,precio,PC
12,baja,Grande,Chile,10015365,5,Sistemas,caracteristicas,Tableta
9,alta,Grande,Chile,10015371,8,Administracion,confiabilidad,Movil
11,baja,Grande,Chile,10015372,2,Administracion,precio,Tableta
27,alta,Grande,Chile,10015375,10,Administracion,soporte,PC
4,baja,Grande,Chile,10015379,3,Administracion,confiabilidad,Tableta
12,alta,Grande,Chile,10015380,7,Sistemas,caracteristicas,Movil
23,baja,Grande,Chile,10015382,1,Administracion,precio,Tableta
7,baja,Grande,Chile,10015388,5,Sistemas,confiabilidad,PC
22,alta,Grande,Chile,10015390,10,Administracion,otros,Tableta
3,alta,Grande,Chile,10015392,6,Administracion,servicios,Movil
14,alta,Grande,Chile,10015393,6,Administracion,servicios,Tableta
18,baja,Grande,Chile,10015395,5,Administracion,servicios,PC
6,alta,Grande,Chile,10015403,10,Administracion,precio,Tableta
59,alta,Grande,Chile,10015404,10,Administracion,seguridad,Movil
27,baja,Grande,Chile,10015405,4,Administracion,precio,Tableta
26,alta,Grande,Chile,10015416,7,Administracion,confiabilidad,PC
21,baja,Grande,Chile,10015428,2,Administracion,precio,Tableta
1,baja,Grande,Chile,10015436,3,Sistemas,caracteristicas,PC
27,alta,Grande,Chile,10015439,10,Administracion,precio,Tableta
6,alta,Grande,Chile,10015443,8,Administracion,confiabilidad,Movil
11,baja,Grande,Chile,10015446,3,Administracion,precio,Tableta
20,baja,Grande,Chile,10015448,3,Administracion,velocidad,PC
3,baja,Grande,Chile,10015450,4,Administracion,velocidad,Tableta
18,alta,Grande,Chile,10015452,8,Administracion,velocidad,Movil
16,alta,Grande,Chile,10015455,9,Administracion,confiabilidad,Tableta
55,baja,Grande,Chile,10015458,2,Administracion,caracteristicas,PC
13,baja,Grande,Chile,10015459,3,Sistemas,confiabilidad,Tableta
1,baja,Grande,Chile,10015463,3,Administracion,caracteristicas,Movil
57,baja,Grande,Chile,10015465,3,Administracion,precio,Tableta
24,alta,Grande,Chile,10015468,10,Administracion,confiabilidad,PC
6,alta,Grande,Chile,10015469,7,Administracion,caracteristicas,Tableta
29,alta,Grande,Chile,10015470,8,Administracion,confiabilidad,Movil
6,alta,Grande,Chile,10015472,6,Administracion,precio,Tableta
22,baja,Grande,Chile,10015473,3,Administracion,precio,PC
9,alta,Grande,Chile,10015475,9,Administracion,servicios,Tableta
31,alta,Grande,Chile,10015477,6,Administracion,confiabilidad,PC
10,alta,Grande,Chile,10015478,7,Administracion,confiabilidad,Tableta
25,alta,Grande,Chile,10015479,8,Administracion,servicios,Movil
8,alta,Grande,Chile,10015481,8,Administracion,confiabilidad,Tableta
1,alta,Grande,Chile,10015482,6,Administracion,precio,PC
23,alta,Grande,Chile,10015484,7,Sistemas,precio,Tableta
58,baja,Grande,Chile,10015485,3,Administracion,seguridad,Movil
22,baja,Grande,Chile,10015486,3,Administracion,precio,Tableta
29,alta,Grande,Chile,10015487,10,Administracion,caracteristicas,PC
1,baja,Grande,Chile,10015488,3,Sistemas,precio,Tableta
24,alta,Grande,Chile,10015493,8,Administracion,caracteristicas,Movil
7,baja,Grande,Chile,10015494,3,Administracion,servicios,Tableta
29,baja,Grande,Chile,10015499,2,Administracion,precio,PC
11,alta,Grande,Chile,10015503,6,Administracion,soporte,Tableta
,baja,Grande,Chile,10015504,2,Administracion,velocidad,Movil
18,alta,Grande,Chile,10015507,7,Administracion,precio,Tableta
12,alta,Grande,Chile,10015509,10,Administracion,caracteristicas,PC
23,alta,Grande,Chile,10015511,8,Administracion,otros,Tableta
11,alta,Grande,Chile,10015517,8,Administracion,caracteristicas,PC
29,baja,Grande,Chile,10015518,2,Administracion,servicios,Tableta
11,alta,Grande,Chile,10015520,8,Administracion,confiabilidad,Movil
25,alta,Grande,Chile,10015521,6,Administracion,otros,Tableta
27,baja,Grande,Chile,10015529,5,Administracion,caracteristicas,PC
26,alta,Grande,Chile,10015530,7,Administracion,servicios,Tableta
21,baja,Grande,Chile,10015533,4,Administracion,confiabilidad,Movil
6,alta,Grande,Chile,10015535,10,Administracion,precio,Tableta
26,baja,Grande,Chile,10015536,4,Administracion,servicios,PC
22,alta,Grande,Chile,10015539,8,Sistemas,servicios,Tableta
20,baja,Grande,Chile,10015542,2,Sistemas,servicios,Movil
26,baja,Grande,Chile,10015544,1,Sistemas,caracteristicas,Tableta
25,baja,Grande,Chile,10015546,3,Administracion,diseño,PC
17,baja,Grande,Chile,10015547,2,Administracion,caracteristicas,Tableta
7,alta,Grande,Chile,10015549,8,Administracion,caracteristicas,Movil
0,baja,Grande,Chile,10015550,1,Administracion,confiabilidad,Tableta
,alta,Grande,Chile,10015551,7,Sistemas,precio,PC
29,baja,Grande,Chile,10015553,1,Administracion,caracteristicas,Tableta
12,baja,Grande,Chile,10015555,3,Administracion,soporte,PC
8,baja,Grande,Chile,10015563,3,Administracion,precio,Tableta
24,alta,Grande,Chile,10015564,10,Administracion,servicios,Movil
26,baja,Grande,Chile,10015565,3,Administracion,otros,Tableta
24,baja,Grande,Chile,10015573,4,Administracion,precio,PC
26,alta,Grande,Chile,10015575,7,Administracion,confiabilidad,Tableta
10,baja,Grande,Chile,10015576,4,Administracion,precio,Movil
25,baja,Grande,Chile,10015577,5,Administracion,precio,Tableta
6,alta,Grande,Chile,10015578,7,Administracion,precio,PC
2,baja,Grande,Chile,10015581,1,Administracion,precio,Tableta
9,alta,Grande,Chile,10015585,10,Administracion,precio,Movil
20,baja,Grande,Chile,10015589,3,Administracion,caracteristicas,Tableta
15,baja,Grande,Chile,10015594,1,Administracion,precio,PC
17,alta,Grande,Chile,10015597,6,Administracion,confiabilidad,Tableta
10,baja,Grande,Chile,10015602,2,Administracion,precio,Movil
10,alta,Grande,Chile,10015603,10,Sistemas,precio,Tableta
3,alta,Grande,Chile,10015611,6,Administracion,caracteristicas,PC
5,alta,Grande,Chile,10015619,7,Administracion,precio,Tableta
26,alta,Grande,Chile,10015622,7,Administracion,velocidad,PC
24,baja,Grande,Chile,10015624,4,Administracion,velocidad,Tableta
8,baja,Grande,Chile,10015626,4,Administracion,confiabilidad,Movil
26,baja,Grande,Chile,10015627,1,Administracion,caracteristicas,Tableta
9,baja,Grande,Chile,10015631,3,Sistemas,precio,PC
39,alta,Grande,Chile,10015639,8,Administracion,confiabilidad,Tableta
